ID,Individuo,I,x,f(x)
688,011111,31,1.952380952380952,3.6819279128853872
689,010011,19,0.8095238095238093,0.6460700601147984
690,010110,22,1.095238095238095,1.1766179378190775
691,010110,22,1.095238095238095,1.1766179378190775
692,110011,51,3.8571428571428568,13.876752957322918
693,011011,27,1.5714285714285712,2.401669329234637
694,000010,2,-0.8095238095238095,0.6645875362570834
695,010001,17,0.6190476190476191,0.37907956617687333
696,000101,5,-0.5238095238095238,0.27688478660484844
697,010100,20,0.9047619047619047,0.8056681612936524
698,000011,3,-0.7142857142857143,0.5165644462221506
699,001111,15,0.4285714285714284,0.18229960786082441
700,000101,5,-0.5238095238095238,0.27688478660484844
701,000111,7,-0.33333333333333337,0.11175752570611044
702,100101,37,2.5238095238095237,6.089131450525736
703,100111,39,2.714285714285714,7.018462502487046
704,010101,21,1.0,0.9825475935627165
705,100010,34,2.238095238095238,4.81345509078861
706,001001,9,-0.1428571428571429,0.020459047447336322
707,000100,4,-0.6190476190476191,0.38736034312017886
708,000101,5,-0.5238095238095238,0.27688478660484844
709,000001,1,-0.9047619047619048,0.8315200473231276
710,101101,45,3.2857142857142856,10.177149163244945
711,000111,7,-0.33333333333333337,0.11175752570611044
712,011001,25,1.380952380952381,1.8610703876845358
713,010001,17,0.6190476190476191,0.37907956617687333
714,100101,37,2.5238095238095237,6.089131450525736
715,000100,4,-0.6190476190476191,0.38736034312017886
716,100001,33,2.142857142857143,4.42014247526177
717,000100,4,-0.6190476190476191,0.38736034312017886
718,111111,63,5.0,22.821106431308547
719,000001,1,-0.9047619047619048,0.8315200473231276
720,111101,61,4.809523809523809,21.192092176536686
721,000101,5,-0.5238095238095238,0.27688478660484844
722,011111,31,1.952380952380952,3.6819279128853872
723,001101,13,0.23809523809523814,0.05645376792074591
724,100100,36,2.4285714285714284,5.648039789102246
725,001111,15,0.4285714285714284,0.18229960786082441
726,101101,45,3.2857142857142856,10.177149163244945
727,000101,5,-0.5238095238095238,0.27688478660484844
728,011111,31,1.952380952380952,3.6819279128853872
729,000111,7,-0.33333333333333337,0.11175752570611044
730,011011,27,1.5714285714285712,2.401669329234637
731,000000,0,-1.0,1.0174524064372834
732,100111,39,2.714285714285714,7.018462502487046
733,000001,1,-0.9047619047619048,0.8315200473231276
734,100111,39,2.714285714285714,7.018462502487046
735,000001,1,-0.9047619047619048,0.8315200473231276
736,000100,4,-0.6190476190476191,0.38736034312017886
737,001011,11,0.04761904761904745,0.002265689095074959
738,100101,37,2.5238095238095237,6.089131450525736
739,000001,1,-0.9047619047619048,0.8315200473231276
740,100101,37,2.5238095238095237,6.089131450525736
741,010101,21,1.0,0.9825475935627165
742,000000,0,-1.0,1.0174524064372834
743,000111,7,-0.33333333333333337,0.11175752570611044
744,000001,1,-0.9047619047619048,0.8315200473231276
745,010101,21,1.0,0.9825475935627165
746,101001,41,2.9047619047619047,8.010056260657452
747,010001,17,0.6190476190476191,0.37907956617687333
748,100101,37,2.5238095238095237,6.089131450525736
749,100000,32,2.0476190476190474,4.042936662898632
750,100101,37,2.5238095238095237,6.089131450525736
751,000111,7,-0.33333333333333337,0.11175752570611044
752,000101,5,-0.5238095238095238,0.27688478660484844
753,010001,17,0.6190476190476191,0.37907956617687333
754,101101,45,3.2857142857142856,10.177149163244945
755,000111,7,-0.33333333333333337,0.11175752570611044
756,100000,32,2.0476190476190474,4.042936662898632
757,011110,30,1.8571428571428568,3.337206502312616
758,000101,5,-0.5238095238095238,0.27688478660484844
759,011111,31,1.952380952380952,3.6819279128853872
760,000101,5,-0.5238095238095238,0.27688478660484844
761,010000,16,0.5238095238095237,0.27186804786227164
762,000101,5,-0.5238095238095238,0.27688478660484844
763,000111,7,-0.33333333333333337,0.11175752570611044
764,010101,21,1.0,0.9825475935627165
765,001110,14,0.33333333333333326,0.11046469651611175
766,100101,37,2.5238095238095237,6.089131450525736
767,001111,15,0.4285714285714284,0.18229960786082441
768,100001,33,2.142857142857143,4.42014247526177
769,000100,4,-0.6190476190476191,0.38736034312017886
770,101001,41,2.9047619047619047,8.010056260657452
771,011101,29,1.7619047619047619,3.0088627253432194
772,010001,17,0.6190476190476191,0.37907956617687333
773,001111,15,0.4285714285714284,0.18229960786082441
774,101101,45,3.2857142857142856,10.177149163244945
775,001001,9,-0.1428571428571429,0.020459047447336322
776,010001,17,0.6190476190476191,0.37907956617687333
777,001111,15,0.4285714285714284,0.18229960786082441
778,010101,21,1.0,0.9825475935627165
779,010111,23,1.1904761904761902,1.3877887837068057
780,100101,37,2.5238095238095237,6.089131450525736
781,001111,15,0.4285714285714284,0.18229960786082441
782,000001,1,-0.9047619047619048,0.8315200473231276
783,000101,5,-0.5238095238095238,0.27688478660484844
784,100010,34,2.238095238095238,4.81345509078861
785,010011,19,0.8095238095238093,0.6460700601147984
786,001101,13,0.23809523809523814,0.05645376792074591
787,010001,17,0.6190476190476191,0.37907956617687333
788,100111,39,2.714285714285714,7.018462502487046
789,000000,0,-1.0,1.0174524064372834
790,010011,19,0.8095238095238093,0.6460700601147984
791,100100,36,2.4285714285714284,5.648039789102246
792,001011,11,0.04761904761904745,0.002265689095074959
793,100111,39,2.714285714285714,7.018462502487046
794,010011,19,0.8095238095238093,0.6460700601147984
795,000001,1,-0.9047619047619048,0.8315200473231276
796,111001,57,4.428571428571428,18.097861591499424
